,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1208,GEOMETRIC_CENTER,"6 5 Bandar Iskandar 79250, Persiaran Medini, Medini, 79100 Nusajaya, Johor, Malaysia",ChIJ3aRbr5UL2jER-4Ow_bjmHp0,Iskandar Property Johor,1.4137341,103.6270218,1,79100,OK,"establishment,general_contractor,point_of_interest"
1209,,,,Advice help: hillpark meranti or wbh cendana,,,0,,ZERO_RESULTS,
1210,GEOMETRIC_CENTER,"Jalan Hulu Balang, 43200 Kajang, Selangor, Malaysia",ChIJhbyTjMg1zDERkRMVTRTcX6E,The Vantage @ Bandar Mahkota Cheras,3.0701,101.796837,1,43200,OK,"establishment,point_of_interest"
1211,APPROXIMATE,"Kuchai Lama, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ8UzLwUZKzDERAO-5xB4S_SY,KUCHAI GARDENS,3.0839336,101.688328,1,,OK,"colloquial_area,political"
1212,ROOFTOP,"9, Jalan Baiduri Bulan 7/28, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",ChIJh7g2P_ZSzDERTteekvtuXnI,"Opal Residensi @ Section 7, Shah Alam",3.0751069,101.4957665,1,40000,OK,"establishment,lodging,point_of_interest"
1213,ROOFTOP,"2, Jalan 16/20a, Seksyen 16, 46350 Petaling Jaya, Selangor, Malaysia",ChIJkefmbmlJzDERsP0bUgBjBQM,Any recommendation for decent new Condo at KL/PJ,3.1257448,101.6415385,1,46350,OK,"establishment,point_of_interest"
1214,APPROXIMATE,"Ara Damansara, Petaling Jaya, Selangor, Malaysia",ChIJlXIaW4VOzDERNxuLfpH9I-g,Ara damansara / PJ,3.1244431,101.583075,1,,OK,"political,sublocality,sublocality_level_1"
1215,ROOFTOP,"641 Lexington Ave 22nd floor, New York, NY 10022, USA",ChIJ5YSCIOVYwokRLtSCoznx9Vc,Property investment nearby MRT,40.7589852,-73.9701907,1,10022,OK,"establishment,point_of_interest"
1216,APPROXIMATE,"Medina, OH 44256, USA",ChIJE21bNuC3MIgRFf4V9n46wjc,D'Pristine Grade A Corporate Office Tower in Medin,41.143245,-81.8552196,1,44256,OK,"locality,political"
1217,GEOMETRIC_CENTER,"Jalan PS 7, Taman Prima Selayang, 68100 Selayang, Selangor, Malaysia",ChIJwcMar6i1zTERSohoprnbKWg,Polaris Suite in Selayang ,3.2492921,101.6489903,1,68100,OK,"establishment,point_of_interest,real_estate_agency"
1218,,,,304K for 2 Room ,,,0,,ZERO_RESULTS,
1219,GEOMETRIC_CENTER,"Precinct 6, 62000 Putrajaya, Malaysia",ChIJjYD4mwq3zTERf97KLX5bZyE,Pangsapuri PPA1M Larai @ Presint 6,2.8976626,101.661293,1,62000,OK,"establishment,point_of_interest"
1220,ROOFTOP,"2, Jalan Plumbum 7/101a, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",ChIJ9W6VLv1SzDERlUQiuWmPF3M,"I Suite Residency @ I City, Shah Alam",3.0656908,101.4817428,2,40000,OK,"establishment,lodging,point_of_interest"
1221,GEOMETRIC_CENTER,"Southville City, Taman Teknology Mint, 43000 Bangi, Selangor, Malaysia",ChIJwcMar6i1zTER30gpiF7oypU,Southville city,2.907904,101.759732,1,43000,OK,"establishment,point_of_interest"
1222,ROOFTOP,"13701 Riverside Dr UNIT 310, Sherman Oaks, CA 91423, USA",ChIJyROnPjGWwoAR2q9u0iLCRk4,Oversea property investment,34.1579141,-118.4317157,1,91423,OK,"establishment,point_of_interest"
1223,,,,urgent need room to rent below rm280,,,0,,ZERO_RESULTS,
1224,GEOMETRIC_CENTER,"Jalan Multimedia 7/Ah, I-city, 40000 Shah Alam, Selangor, Malaysia",ChIJIw9jM-NSzDERoEaCzUhS_Ao,THE JEWEL @ I-CITY,3.063865400000001,101.4848506,1,40000,OK,"establishment,point_of_interest"
1225,ROOFTOP,"Sunway Pyramid, No. 3, Jalan PJS 11/15, Sunway City, 47500 Petaling Jaya, Selangor, Malaysia",ChIJm21YdodMzDERJW_y1EmlGV4,SUNWAY PYRAMID SERVICE APARTMENTS PHASE 4,3.0732775,101.6079493,1,47500,OK,"establishment,point_of_interest,shopping_mall"
1226,APPROXIMATE,"Semenyih, Selangor, Malaysia",ChIJlXTF1n_OzTER4-atpe1nIY0,Kajang and Semenyih are the next GROWTH CENTRE,2.947441,101.8451441,1,,OK,"locality,political"
1227,,,,Developer failed to obtain CCC,,,0,,ZERO_RESULTS,
1228,GEOMETRIC_CENTER,"Jalan Arena 1, Taman Ayer Panas, 53200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJLa9lggM4zDERYflTsPMAChE,"Ascenda Residence, SkyArena",3.1930676,101.7152006,1,53200,OK,"establishment,lodging,point_of_interest"
1229,ROOFTOP,"3, Jalan SS 6/2, Ss 6, 47301 Petaling Jaya, Selangor, Malaysia",ChIJEep52RBMzDERAqjmJNEwgzI,GRAND SOHO DAMANSARA,3.1019044,101.5979325,1,47301,OK,"establishment,point_of_interest"
1230,GEOMETRIC_CENTER,"Jalan SS 15/3b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",ChIJrS9hjV5MzDERdQWL66Hz4aQ,BIJI SQUARE @ SUBANG JAYA,3.0777367,101.5896397,1,47500,OK,"establishment,point_of_interest,shopping_mall"
1231,APPROXIMATE,"Bukit Beruntung, 48300 Rawang, Selangor, Malaysia",ChIJT2lcv9NozDERwhrEpCyvbzU,Bukit Beruntung & Bukit Sentosa,3.4243887,101.5568671,1,48300,OK,"political,sublocality,sublocality_level_1"
1232,,,, Agent's commission,,,0,,ZERO_RESULTS,
1233,,,,Factors to consider when investing in property,,,0,,ZERO_RESULTS,
1234,ROOFTOP,"G, 07 & G-08, No, 2, Jalan Robertson, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJiXr-MtZJzDERfzK8gQD8-fs,The Robertson Pudu,3.1447948,101.7043491,1,50150,OK,"establishment,general_contractor,point_of_interest"
1235,,,,Annual Singapore-Malaysia Leaders' Retreat,,,0,,ZERO_RESULTS,
1236,,,,Landed Property in K.V. is 800k by 2020,,,0,,ZERO_RESULTS,
1237,ROOFTOP,"3592, Jalan Meranti 2, Pulau Meranti, 47100 Puchong, Selangor, Malaysia",ChIJPRwJhQO0zTER57B6NN6vqLI,Laman Puchong,2.9596164,101.6238414,1,47100,OK,"establishment,point_of_interest"
1238,GEOMETRIC_CENTER,"Taman Dahlia, 43900 Sepang, Selangor, Malaysia",ChIJEUKAinHHzTERkD22cgr0OaY,Casa Dahlia Apartment 208K,2.8288702,101.7239034,1,43900,OK,"establishment,point_of_interest"
1239,,,,UKAY SPRING,,,0,,ZERO_RESULTS,
1240,ROOFTOP,"312 SW Greenwich Dr Suite 530, Lee's Summit, MO 64082, USA",ChIJ5aBwOskhwYcRY-I02MhsYww,GOOD PROPERTY INVESTMENT,38.85239199999999,-94.3823685,1,64082,OK,"establishment,finance,point_of_interest"
1241,GEOMETRIC_CENTER,"Persiaran Sierra 1, Bandar 16 Sierra, 47110 Puchong, Selangor, Malaysia",ChIJNZKFsDe0zTERN6LwyXYjifo,"Odora townhouse for rent, puchong south",2.9734458,101.6520873,1,47110,OK,"establishment,point_of_interest"
1242,,,,"Bumi Discount, Bumi Lot, Bumi Quota",,,0,,ZERO_RESULTS,
1243,GEOMETRIC_CENTER,"Jalan PJU 1a/4a, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",ChIJN_8VKSdMzDER8p-ISwk-FGo,Pacific Place Ara Damansara,3.1105107,101.5856208,1,47301,OK,"establishment,lodging,point_of_interest"
1244,APPROXIMATE,"Bandar Utama, Petaling Jaya, Selangor, Malaysia",ChIJva1cBsxOzDERfipNLyygeqs,REDEVELOPMENT OF BANDAR UTAMA DRIVING RANGE,3.1467185,101.6119073,1,,OK,"political,sublocality,sublocality_level_1"
1245,ROOFTOP,"33-45, Jalan Seroja 6a, Taman Seroja, 48300 Rawang, Selangor, Malaysia",ChIJvelUPRhpzDERL9-GV8znWsg,new factory at rawang,3.4082052,101.5809366,1,48300,OK,"establishment,point_of_interest"
1246,APPROXIMATE,"Cheras, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJbW_xTuE1zDER_4kA_OZKfv8,Cheras Condo Pre-Launch,3.1068447,101.7259197,1,56000,OK,"political,sublocality,sublocality_level_1"
1247,APPROXIMATE,"Setapak, Selangor, Malaysia",ChIJQU-BHC0_zDER_CLF88AHirY,MRCB'S PROPOSED SETAPAK CITY,3.2790527,101.7409946,1,,OK,"administrative_area_level_4,political"
1248,ROOFTOP,"Utama Enterprise Park, No. 20, Jalan Tiara Sentral 1, Nilai Impian, 71800 Nilai, Negeri Sembilan, Malaysia",ChIJVeVYEdrFzTERNUWWtSko8ns,Tiara sentral @ Nilai Utama Enterprise Park,2.8468398,101.8047144,1,71800,OK,"establishment,point_of_interest"
1249,APPROXIMATE,"Cahaya SPK, 40150 Shah Alam, Selangor, Malaysia",ChIJOZ5Ij8BRzDERBJ3dPpRGheY,Cahaya SPK precinct 6,3.137121,101.5031441,1,40150,OK,"political,sublocality,sublocality_level_1"
1250,,,,E-Suite SOHO Freehold Selayang,,,0,,ZERO_RESULTS,
1251,ROOFTOP,"270 Parke St, Pasadena, CA 91101, USA",ChIJoyBr-BLDwoARcqf1InVoBNA,Low Cost Housing/Apt Project,34.1564918,-118.1450364,1,91101,OK,"establishment,point_of_interest"
1252,ROOFTOP,"Pinnacle PJ, A, 21-01, Lorong Utara C, Pjs 52, 47100 Petaling Jaya, Selangor, Malaysia",ChIJnUBCR91LzDER5mdRzPj3bII,Pinnacle @ Petailing Jaya,3.1037509,101.6400111,1,47100,OK,"establishment,point_of_interest,travel_agency"
1253,GEOMETRIC_CENTER,"Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJOSMuWNM3zDEREk1DsBZQDZU,Vipod KLCC Owners Unite,3.1521732,101.7126478,1,50450,OK,"establishment,point_of_interest"
1254,ROOFTOP,"Jalan Saujana Putra, Bandar Saujana Putra, 42610 Jenjarom, Selangor, Malaysia",ChIJ-ajRAGmxzTERLj_LjYW_ROQ,BSP 21 @Puchong,2.9436195,101.5900397,1,42610,OK,"establishment,premise"
1255,,,,-deleted-,,,0,,ZERO_RESULTS,
1256,ROOFTOP,"72, Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ2--W5CtIzDERdNJV4PKDyZY,LATITUD 8 @ JALAN AMPANG ,3.155917,101.701999,1,50450,OK,"establishment,finance,point_of_interest"
1257,,,,New SOFO project coming soon at Desa Park North,,,0,,ZERO_RESULTS,
1258,,,,Conman In Malaysia,,,0,,ZERO_RESULTS,
1259,GEOMETRIC_CENTER,"No. 32 & 33, Jalan MPK 6, Medan Perdagangan Kepayang, 70200 Seremban, Negeri Sembilan, Malaysia",ChIJAQAAQI_dzTERqwPr7Z1h0-Q,GUH properties,2.7137568,101.9131862,1,70200,OK,"establishment,general_contractor,point_of_interest"
1260,,,,How to claim back the syabas & tnb deposit,,,0,,ZERO_RESULTS,
1261,GEOMETRIC_CENTER,"KM 12, Jalan Ipoh Rawang 162 Residency Selayang, One Selayang, 68100 Batu Caves, Selangor, Malaysia",ChIJyb580-dGzDERocd77UceqgU,162 RESIDENCY SELAYANG PHASE 2,3.2479669,101.6506227,1,68100,OK,"establishment,lodging,point_of_interest"
1262,,,,Sign SnP but not loan agreement,,,0,,ZERO_RESULTS,
1263,ROOFTOP,"2016 Main St, Houston, TX 77002, USA",ChIJKa1VZxW_QIYRALMs6Pj1628,Upcoming Condominiums in 2016,29.7492538,-95.3718203,1,77002,OK,"establishment,point_of_interest"
1264,,,,IMPORTANT: Phase 3 Nadayu 92 to sign petition,,,0,,ZERO_RESULTS,
1265,ROOFTOP,"Happy Garden, 57100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ46rX52ZKzDER2nTvAIoWLHw,Desa Gembira,3.0791053,101.6875275,1,57100,OK,"establishment,premise"
1266,APPROXIMATE,"Shah Alam, Selangor, Malaysia",ChIJx70qk4tNzDERxZGwq4XgZW4,Casa Mon't @ Shah Alam,3.073281,101.518461,1,,OK,"locality,political"
1267,ROOFTOP,"Lot 4668, Jalan Gapam, 77200 Bemban, Melaka, Malaysia",ChIJU7637nDm0TERfnsUy087yDU,"BabyNyonya Resort Home@Jasin,Melaka",2.2809983,102.347763,1,77200,OK,"establishment,general_contractor,point_of_interest"
1268,APPROXIMATE,"Kajang, Selangor, Malaysia",ChIJj0FW38XLzTERD5wGfZ1nhrE,Kajang property prospect,2.993518,101.7874058,1,,OK,"locality,political"
1269,APPROXIMATE,"Taman Melawati, Kuala Lumpur, Selangor, Malaysia",ChIJv_lqQ1I4zDER1hdZIFD4oEw,Taman Melawati New Project,3.212581,101.7470841,1,,OK,"political,sublocality,sublocality_level_1"
1270,,,,H20 Block D ,,,0,,ZERO_RESULTS,
1271,GEOMETRIC_CENTER,"71800 Nilai, Negeri Sembilan, Malaysia",ChIJO38yc9zFzTERIoQ7ys2kFXk,Sentral Bazar @ Nilai 3,2.852201,101.8043677,1,71800,OK,"establishment,point_of_interest,shopping_mall"
1272,ROOFTOP,"Bangunan PKNS BizPoint, 67, Jalan Plumbum P7/P, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",ChIJf23wF_pSzDERWd7Wj7IfcWI,"J. BIZ POINT @ SECTION 7, SHAH ALAM",3.06789,101.490165,1,40000,OK,"establishment,point_of_interest"
1273,APPROXIMATE,"Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJjQZnNSU4zDERwFV7RVXgPLc,J.DUCHESS SUITE @ WANGSA MAJU,3.203764,101.7367351,1,53300,OK,"political,sublocality,sublocality_level_1"
1274,ROOFTOP,"77-79 Ebury St, Belgravia, London SW1W 0NZ, UK",ChIJe2OXTioFdkgRZ2UgLcuWh30,London Property - United Kingdom,51.494763,-0.1482278,1,SW1W 0NZ,OK,"establishment,finance,point_of_interest,real_estate_agency"
1275,GEOMETRIC_CENTER,"Bandar Kajang, 43000 Kajang, Selangor, Malaysia",ChIJXcoeze_MzTERNJKNg4CwKqQ,Goodview Heights @ Sungai Long South,3.0027301,101.8274826,1,43000,OK,"establishment,point_of_interest"
1276,ROOFTOP,"27, Jalan Diplomatik, Presint Diplomatik, 62050 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",ChIJ2Vrx0fHJzTER5AupP75ezRY,"Nadi 15 @ Diplomatic Enclave, Putrajaya",2.9448159,101.7220357,1,62050,OK,"establishment,point_of_interest,shopping_mall"
1277,,,,Pr1ma vs investment,,,0,,ZERO_RESULTS,
1278,ROOFTOP,"1, Jalan Kota, Teluk Gadong, 41000 Klang, Selangor, Malaysia",ChIJRwTwc1SrzTERp4ld1E5Jxso,Pusat Perniagaan Prima Klang,3.0329798,101.4286342,1,41000,OK,"establishment,place_of_worship,point_of_interest"
1279,,,,Purchasing a remortgage house,,,0,,ZERO_RESULTS,
1280,ROOFTOP,"Level 3, Menara KLK, No.1, Jalan PJU 7/6, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",ChIJz7JSnS1PzDER7jlhfd0l08U,Growth Rate of Property Price in Klang Valley,3.1609508,101.6134175,1,47810,OK,"establishment,point_of_interest,real_estate_agency"
1281,APPROXIMATE,"Bangsar, 59000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJgYzXN5RJzDERtEGJHr9etFY,Bangsar Area,3.12901,101.6797838,1,59000,OK,"colloquial_area,political"
1282,GEOMETRIC_CENTER,"Jalan Pahang, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJcxaDixxIzDERihNzaxeLQh8,EKOAVENUE @ JALAN PAHANG,3.1793191,101.7007585,1,,OK,route
1283,ROOFTOP,"53A-5, Vortex KLCC, 12, Jalan Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJJWy3jtU3zDERnuMIWP9OtEA,Apartments near KLCC,3.1546568,101.7072254,1,50250,OK,"establishment,point_of_interest"
1284,GEOMETRIC_CENTER,"Jalan Seri Taming 2A, Taman Koperasi Maju Jaya, 43200 Cheras, Selangor, Malaysia",ChIJW63criA1zDERr3TooHZvIJ8,Affortable FH in Cheras Tmn Korperasi Majujaya,3.0485822,101.7527293,1,43200,OK,"establishment,finance,point_of_interest"
1285,APPROXIMATE,"Bukit Rimau, 40460 Shah Alam, Selangor, Malaysia",ChIJy8DIOXmyzTERHOnSsylWjvA, Bukit Rimau Area,2.990497,101.5289392,1,40460,OK,"political,sublocality,sublocality_level_1"
1286,APPROXIMATE,"Klang Valley, Malaysia",ChIJ6UWrb5VMzDERrCvhffY-Tag,17 SHOPPING MALLS OPENING IN KLANG VALLEY IN 2015,2.6817337,101.6612934,1,,OK,"colloquial_area,political"
1287,,,,subsales property investment,,,0,,ZERO_RESULTS,
1288,GEOMETRIC_CENTER,"Jalan 6/48a, Bandar Baru Sentul, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJe5pQpwVIzDERzTbCEDZQLPA,"New Service Residence @ Bandar Baru Sentul, KL",3.1828252,101.6973097,1,51000,OK,"establishment,point_of_interest"
1289,GEOMETRIC_CENTER,"Jalan PP 4/2, Taman Putra Prima, 47100 Puchong, Selangor, Malaysia",ChIJzecDaF-zzTERkpGH3FDocNE,3E taman putra prima,2.9702217,101.5893346,1,47100,OK,"establishment,lodging,point_of_interest"
1290,,,,MORE WOMEN ARE VENTURING INTO PROPERTY INVESTMENTS,,,0,,ZERO_RESULTS,
1291,APPROXIMATE,"Bangkok, Thailand",ChIJ82ENKDJgHTERIEjiXbIAAQE,Planning to buy a property in Bangkok,13.7563309,100.5017651,1,,OK,"locality,political"
1292,APPROXIMATE,"The Earth @ Bukit Jalil, 43300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJM1mkfdtKzDERA3goFVC-Wck,THE EARTH @ BUKIT JALIL,3.049282,101.670241,1,43300,OK,"political,sublocality,sublocality_level_1"
1293,,,,VIRTUE COURT'S JALAN KOLAM AIR PROJECT,,,0,,ZERO_RESULTS,
1294,GEOMETRIC_CENTER,"Taman Tasik Prima, 47100 Puchong, Selangor, Malaysia",ChIJ7clzEZezzTEReWcd6RTkSyU,The wharf retail mall puchong,2.9843261,101.6042319,2,47100,OK,"establishment,point_of_interest,shopping_mall"
1295,,,,Purchasing First House,,,0,,ZERO_RESULTS,
1296,,,,Cukai Tanah & Cukai Pintu Rate for Landed Strata,,,0,,ZERO_RESULTS,
1297,GEOMETRIC_CENTER,"Ks 6, Jln Penaga 1, Bandar Botanik, 41200 Klang, Selangor, Malaysia",ChIJtZK31YmrzTEREkfq12jQIxo,Armaya Terrace in Bandar Botanic West,2.9845546,101.4337787,1,41200,OK,"establishment,point_of_interest,real_estate_agency"
1298,GEOMETRIC_CENTER,"81750 Masai, Johor, Malaysia",ChIJzdEJh0pr2jER_QCjUaYgvC8,Seventh Cove@Iskandar,1.478952,103.8442725,1,81750,OK,"establishment,point_of_interest"
1299,,,,D'sara Sentral-live the lifestyle of the future,,,0,,ZERO_RESULTS,
1300,APPROXIMATE,"Pasir Gudang, Johor, Malaysia",ChIJL_rtwnUV2jERcGdAb6TyiaI,China-Malaysia Pasir Gudang Industrial Park,1.470288,103.9029689,1,,OK,"locality,political"
1301,GEOMETRIC_CENTER,"Jalan Ikram-Uniten, Selangor Darul Ehsan,, 43000 Kajang, Selangor, Malaysia",ChIJl1iB20fKzTERG8gWKOpOfvw,Unipark Condominium Phase 2 @ Bangi,2.976035,101.7403213,1,43000,OK,"establishment,point_of_interest"
1302,GEOMETRIC_CENTER,"Jalan Arena 1, Taman Ayer Panas, 53200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJLa9lggM4zDERYflTsPMAChE,ASCENDA@SKYARENA SETAPAK,3.1930676,101.7152006,1,53200,OK,"establishment,lodging,point_of_interest"
1303,APPROXIMATE,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5-rvAcdJzDERfSgcL1uO2fQ,THE LARGEST SINGLE PROJECT IN KL SUBURB,3.139003,101.686855,1,,OK,"locality,political"
1304,APPROXIMATE,"Damansara, Selangor, Malaysia",ChIJD1l71zxNzDERApMs9NFt5eM,Corner Shoplot @ The Core Damansara for sale,3.094094,101.5475409,1,,OK,"administrative_area_level_4,political"
1305,,,,Advise needed from TaikoS & SifuS,,,0,,ZERO_RESULTS,
1306,GEOMETRIC_CENTER,"Persiaran Kerjaya, Glenpark U1, 40150 Shah Alam, Selangor, Malaysia",ChIJSymV2kxMzDERMxbq5zSXNzE,Temasya Glenmarie Kasih Apt by INP,3.086814,101.5709174,1,40150,OK,"establishment,point_of_interest"
1307,GEOMETRIC_CENTER,"Persiaran Puncak Alam 6, Bandar Puncak Alam, 45010 Shah Alam, Selangor, Malaysia",ChIJwcMar6i1zTERsLgdFHONBKg,Nusa Suria @ Shah Alam 2,3.2333168,101.4044995,1,45010,OK,"establishment,point_of_interest"
1308,APPROXIMATE,"SoHo, New York, NY, USA",ChIJ8-JRXoxZwokRGPiQ9Ek0L84,SOHO & APARMENTS @ BANDAR SERI PUTRA BANGI,40.723301,-74.0029883,1,,OK,"neighborhood,political"
1309,,,,2015: REAL ESTATE INDUSTRY - CHALLENGES & PROBLEMS,,,0,,ZERO_RESULTS,
1310,ROOFTOP,"495 Industrial Park Rd, Blacksburg, VA 24060, USA",ChIJT0dz7kWUTYgRpr3Jt2ZPTo4,Park First / Storage First,37.1946357,-80.3948664,2,24060,OK,"establishment,point_of_interest,storage"
1311,GEOMETRIC_CENTER,"Jalan BRP 1/1, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor, Malaysia",ChIJJT_We2xFzDER_-NlnicIuB8,Luxury Condo Bukit Rahman Putra,3.2092919,101.5536316,1,47000,OK,"establishment,point_of_interest"
1312,GEOMETRIC_CENTER,"Southville City, Taman Teknology Mint, 43000 Bangi, Selangor, Malaysia",ChIJwcMar6i1zTER30gpiF7oypU,Southville City - New Launch Project in Bangi,2.907904,101.759732,1,43000,OK,"establishment,point_of_interest"
1313,GEOMETRIC_CENTER,"Southville City, Taman Teknology Mint, 43000 Bangi, Selangor, Malaysia",ChIJwcMar6i1zTER30gpiF7oypU,Southville City New Launch Properties,2.907904,101.759732,1,43000,OK,"establishment,point_of_interest"
1314,ROOFTOP,"Residensi Harmoni 2 7, No 1, Persiaran Prima Pelangi, Bukit Prima Pelangi, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJJ3EvDU1JzDERYqOiToqcSQI,"KIARA HARMONI 3, BUKIT PRIMA PELANGI",3.1784304,101.6444852,1,51200,OK,"establishment,point_of_interest"
1315,,,,Number of Tenants Allowed In a House,,,0,,ZERO_RESULTS,
1316,,,,BRDB IN TALKS TO REDEVELOP SSTWO MALL,,,0,,ZERO_RESULTS,
1317,,,,buying a second house,,,0,,ZERO_RESULTS,
1318,,,,Looking for property to invest,,,0,,ZERO_RESULTS,
1319,GEOMETRIC_CENTER,"Persiaran Prima Utama 3, Taman Puchong Prima, 47150 Puchong, Selangor, Malaysia",ChIJy4zbWnGzzTERYgsU9uWCuNM,Pangsapuri orchid - puchong prima,3.0031095,101.6000274,1,47150,OK,"establishment,point_of_interest"
1320,APPROXIMATE,"Batu Tiga, 40100 Shah Alam, Selangor, Malaysia",ChIJWY_-b59NzDERsiHXmi6fxFo,BRDB SUBANG/BATU TIGA URBAN DEVELOPMENTS,3.077519,101.546811,1,40100,OK,"political,sublocality,sublocality_level_1"
1321,GEOMETRIC_CENTER,"No. 9, Block D, Pusat Perdagangan Puchong Prima,, Persiaran Prima Utama, Taman Puchong Prima,, 47150 Puchong, Selangor, Malaysia",ChIJDQDGf3ZMzDERMwgodWqbpR8,MITRAJAYA'S PUCHONG WEST MIXED DEVELOPMENT,3.000976,101.596381,1,47150,OK,"establishment,general_contractor,point_of_interest"
1322,APPROXIMATE,"Lake Edge Puchong, 47100 Puchong, Selangor, Malaysia",ChIJSRcBsK1MzDERtvgNISr8ens,WEST LAKE @ PUCHONG,3.0375035,101.6108002,1,47100,OK,"political,sublocality,sublocality_level_1"
1323,GEOMETRIC_CENTER,"Jalan Lengkuas 16/26, Seksyen 16, 40200 Shah Alam, Selangor, Malaysia",ChIJpZlqe95SzDERiInkqO9G1Vw,"KEN RIMBA CONDOMINIUM 1 AND 2, SHAH ALAM",3.0536203,101.4855144,1,40200,OK,"establishment,point_of_interest"
1324,,,,hi any recomandation,,,0,,ZERO_RESULTS,
1325,GEOMETRIC_CENTER,"Taman Mas Sepang, 47130 Puchong, Selangor, Malaysia",ChIJ______9KzDERGEjiEVjT71c,Penaga Mas,2.9744877,101.5793307,1,47130,OK,"establishment,point_of_interest"
1326,,,,New Properties Launch 2015,,,0,,ZERO_RESULTS,
1327,,,,Most foreign buyers of Iskandar homes,,,0,,ZERO_RESULTS,
1328,ROOFTOP,"No. 6A, Jalan PJU 1a/3, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",ChIJwcMar6i1zTERXx_ZFEhj5EU,Ara Greens - basement n ground floor collapse,3.1207338,101.578088,1,47301,OK,"establishment,point_of_interest,real_estate_agency"
1329,,,,What do you do with your empty land,,,0,,ZERO_RESULTS,
1330,,,,NEW PROPERTY IN BBK,,,0,,ZERO_RESULTS,
1331,,,,"When property depreciate, will this happen in",,,0,,ZERO_RESULTS,
1332,,,,Need advice on buying house,,,0,,ZERO_RESULTS,
1333,APPROXIMATE,"Cahaya SPK, 40150 Shah Alam, Selangor, Malaysia",ChIJOZ5Ij8BRzDERBJ3dPpRGheY,Cahaya spk,3.137121,101.5031441,1,40150,OK,"political,sublocality,sublocality_level_1"
1334,APPROXIMATE,"Subang Jaya, Selangor, Malaysia",ChIJFY7sEdBMzDER0-cmAvfz-Us,Subang / USJ / PJS,3.0567333,101.5851192,1,,OK,"locality,political"
1335,,,,Tuff Question,,,0,,ZERO_RESULTS,
1336,ROOFTOP,"1406 E 40th St, Hibbing, MN 55746, USA",ChIJFablsB8JsFIRcO6mjMj450Q,UNIFI Internet,47.4002779,-92.9250342,1,55746,OK,"establishment,point_of_interest"
1337,APPROXIMATE,"Ampang Jaya, Selangor, Malaysia",ChIJxRJtZBE3zDERwXp6du_3ja8,THE HAMMOCK @ AMPANG,3.149099,101.7624521,1,,OK,"locality,political"
1338,,,,MLTA VS MRTA,,,0,,ZERO_RESULTS,
1339,GEOMETRIC_CENTER,"Kampung Baru Puchong, 47100 Puchong, Selangor, Malaysia",ChIJmUPnJnu0zTERCUEdVbGLDis,The Puri Tower - Bandar Bukit Puchong,2.9879747,101.6253909,1,47100,OK,"establishment,point_of_interest"
1340,APPROXIMATE,"Sungai Besi, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJh0ISBGY1zDER1NDpGl67UUM,ASTHETIK RESIDEN @ SUNGAI BESI,3.057444,101.71787,1,,OK,"political,sublocality,sublocality_level_1"
1341,APPROXIMATE,"Taman Puncak Saujana, 43000 Kajang, Selangor, Malaysia",ChIJI075_7vMzTERe4JPaUUEgcA,Puncak Saujana Kajang,3.0168734,101.8143449,1,43000,OK,"political,sublocality,sublocality_level_1"
