,sentences,users,date,sentiment_score
2373,"coz, leverage, fact, malaysia, transportation, like, s**t, .., bird, cage, central, location, fetch, kind, price, lo, .., coz, ppl, like, flock, central, location, ma, .., elmina, abit, far, honest, .., goreng, .., believe, buyer, genuine, stay, owner, .., think",corboylee,"Dec 21 2017, 04:24 PM",0.8934
2374,"lrt, mrt, brt, overhype, esp, dvloperss, mamy, waterfishe, jump, naked, buy, future, superhigh, price, wit, room, appreciation, .., high, incomer, loke, sgpore, hk, short, land, u, .., studio, sellig, rm830k, mrt, station, nw, sell, rm600k, oso, want",brother love,"Dec 21 2017, 04:27 PM",0.5574
2375,"fren, fren, regreteed, big, big, time, lure, little, zero, downpayment, invest, rm850k, 2, bedroom, 900sf, condo, showunit, ready, like, 600sf, realize, buy, land, little, away",brother love,"Dec 21 2017, 04:27 PM",0.6124
2376,bad,easywin3,"Dec 21 2017, 04:28 PM",-0.5423
2377,"agree, elmina, far, away, work, kl, location, nearer, central, gravity, expansive, rm850k, city, center, 2, br, good, price",Sand Dust,"Dec 21 2017, 04:28 PM",0.6597
2378,"high, income, nation, la, .., fine, day, .., lol, .., doubt, buy, future, price, .., hold, power, win, .., till, time, come, .., price, drag, oversupply, sustain, .., hopefully, malaysian, buyer, genuine, fall, plan, simply, goreng, .., hahah",corboylee,"Dec 21 2017, 04:57 PM",0.7717
2379,"condo, locate, ulu, ulu, place",brother love,"Dec 21 2017, 08:15 PM",0.0
2380,"oops, good, luck, friend, rid",Sand Dust,"Dec 22 2017, 09:15 PM",0.8442
2381,"precisely.btw, elmina, good, place, elmina, entrance, house, forever, arrive",g r a p e k e y,"Dec 27 2017, 07:53 PM",0.4404
2382,"currently, stay, property, develop, sime, darby, buy, unit, elmina, valley, friend, tell, lot, property, develop, crack, wall, year, house, denai, alam, find, issue, house, complete, year, ago, nom, property, develop, sime, darby, special, case",pychear,"Dec 27 2017, 09:15 PM",0.7096
2383,"true, work, kl, ..., suggest, stay, u, look, brand, new, landed, ..., fair, ..., job, opportunity, nowadays, focus, kl, anymore, ..., pj, subang, offer, alot, high, income, job, ..., mnc, alot, focus, office, pj, subang, ...., u, work, local, bank, local, list, co, ...., generally, kl, main, focus, find, job, entertainment, anymore, ..., ex, cheras, lang, ..., like, kl, entertainment, anymore, ...",aaron1717,"Dec 28 2017, 05:25 PM",0.9325
2384,"bre, help, owner, ...",aaron1717,"Dec 28 2017, 05:26 PM",0.4019
2385,"stay, uncle, house, putra, heights, couple, year, crack, like, 1, 2, cm, diameter, spot, receive, complain, neighbor",tzuen,"Dec 28 2017, 07:14 PM",0.0
2386,"ya, surface, crack, 7, 8, yrs, vp, wall, dono, wthr, normal, nt",BRE,"Dec 28 2017, 08:01 PM",0.0
2387,"hair, line, crack, common, la, .., probably, paint, issue, .., big, crack, issue",corboylee,"Dec 28 2017, 11:24 PM",0.0
2388,"appear, 5, yrs, vp, claim, dlp",BRE,"Dec 30 2017, 12:16 PM",0.0
2389,"know, h1, launching?24x80, double, storey, link, rm850k40x80, semi, d, rm1.6mil, rm1.7mil",YY06,"Dec 30 2017, 01:07 PM",0.0
2390,"late, news, 2018, link, house, million",elmond,"Dec 30 2017, 05:27 PM",0.0
2391,"tink, h1, plot, small, nearer, some.propose, high, rise, notice, elmina, valley4, house, build, low, road, esp, view, fromelmina, denai, alam, entrance, .., close, future, main, road",brother love,"Dec 30 2017, 07:32 PM",-0.2732
2392,"long, wait, lawyer, stamp, document, yeah",hiryuu,"Dec 30 2017, 08:05 PM",0.296
2393,"wait, 2, 3, month, lawyer, stamp, copy, day, explain, typo, error, address",easywin3,"Dec 30 2017, 08:43 PM",-0.4019
2394,"wah, long, haha, ..., good, la, payment, delay, ...",hiryuu,"Dec 30 2017, 11:38 PM",0.5574
2395,"community, centre, plot, elmina, valley, green?what, build, community, centre?will, effect, property, value, nearby",Kritikal,"Dec 31 2017, 09:09 AM",0.4137
2396,"prepare, traffic, jam, illegal, parking, house",brother love,"Dec 31 2017, 12:02 PM",-0.5574
2397,"example, dewan, pudina, mbsa, taman, bukit, subang, shah, alam, selangor",elmond,"Jan 2 2018, 12:39 PM",0.0
2398,"dewan, again?i, refer, plot, near, ev3, entranceit, nearby, exist, dewan, mbsa, meter, away, think.other, dewan",Kritikal,"Jan 2 2018, 01:38 PM",0.0
2399,"layout, think, possible, outside, people, park, house",Kritikal,"Jan 2 2018, 11:02 PM",0.0
2400,"wonder, ppl, like, elmina, instead, place, like, eco, setia, alam, township?if, compare, product, eco, world, .., sime, darby, look, abit, cincai, deliver",corboylee,"Jan 3 2018, 10:36 AM",0.6124
2401,"township, close, distance, subang, pj, compare, new, township, surround, location, ...., truth, tell, .., pricing, catch, setia, alam, despite, develop, close, maturity, setia, alam, ...",aaron1717,"Jan 3 2018, 11:01 AM",0.3182
2402,"setia, alam, new, launching, thnk, kecik, compare, 2, elmina, ppl, prefer, big, dsl, like, 30x100, liana, cincai, term",BRE,"Jan 3 2018, 01:25 PM",0.3612
2403,"facility, amenity, .., thing, like, landscape, .., lake, .., place, .., refine, conceptually, strong, market, way, .., look, exist, area, .., close, 3d, video, market, video, concept",corboylee,"Jan 3 2018, 01:57 PM",0.7003
2404,"u, ecoworld, real, deliver, product, base, brochure, .., head, forum, bash, eco, world, ...",lemina,"Jan 3 2018, 02:39 PM",0.0
2405,"tbh, family, member, purchase, elmina, ecoworld, elmina, house, refined, term, quality, kinda, stuff, use, property, ..., ecoworld, sort, long, people, buy, sort, thing, design, course, look, modern, u, compare, elmina, ..., different, taste, merit, drawback, 🤷, ‍, ♂, ️",hiryuu,"Jan 4 2018, 10:48 PM",0.4215
2406,"landscape, .., perimeter, fencing, ..., guard, hse, .., denai, alam, ..., tree, .., etc, ..",corboylee,"Jan 4 2018, 11:57 PM",0.0
2407,"da, old, d, la, compare, wth, new, launch, elimina, ie, eg, n, ev",BRE,"Jan 5 2018, 09:28 AM",-0.5267
2408,"know, progress, elmina, wonder, ’, status, picture, aeropod",hiryuu,"Jan 5 2018, 09:59 AM",0.4215
2409,"compare, sdp, ecoworld, like, durian, apple, .., eco, world, new, .., setia, alam, area, example, actually, compare, sp, setia, sdp, .., eco, ardene, underconstruction, .., know, prove, ecoworld, sdp, base, design, ecoworld, website, ..",Farhan Matic,"Jan 5 2018, 10:03 AM",0.3612
2410,"think, base, forum, bashing, ..., right, ...., personally, fren, unit, semenyih, eco, majestic, ..., finish, touch, average, ..., quality, use, bad, ..., comparable, subsale, unit, visit, elmina, ..., landscaping, ..., em, deliver, elmina, actually, deliver, right, brochure, ..., maybe, elmina, use, mentality, ..., come, future, ...",aaron1717,"Jan 6 2018, 04:37 PM",-0.5423
2411,"honest, ...., sdp, ara, damansara, benchmark, township, consider, self, sustaining, ..., successful, township, ...., ara, damansara, actually, consider, slow, growing, township, locate, good, location, 18, year, old, ...., compare, setia, alam, 10, year, old, belong, klang, previously, ..., agree, u, compare, sdb, ew, current, status, ..., elmina, start, sell, land, benchmark, pricing, amenity, ...",aaron1717,"Jan 7 2018, 03:18 PM",0.9217
2412,"haha, kenot, compare?denai, alam/, ara, damansara, setia, alamelmina, eco, worldlet, talk, big, picture, .., let, showroom/, landscaping, showroom, benchmark, .., sime, darby, room, .., messy, planned, customer, kinda, lose, .., know, new, sell, sell, etc, grass, outside, showroom, properly, trim, .., guard, hse, guard, look, casual, s, ew, .., speak, ok, marketing/, gimmick, .., effort, promise, opinion, .., think, ew, speak, lot, effort, craft, town, detail, el.sime, darby, .., cincai",corboylee,"Jan 7 2018, 03:30 PM",0.5256
2413,"mindset, youngster, eco, winsd, uncle, aunty, generation, f, kind, presentation",elmond,"Jan 7 2018, 03:40 PM",0.5267
2414,"mbsa, osc, s, sek.u16/0162/2017, cadangan, membina, dan, menyiapkan, 48, unit, rumah, berkembar, dua, tingkat, di, atas, lot, pt.37101, –, pt.37089, pt.37013, –, pt.37104, lot, pt.39917, pt.39964, pt.40080, dan, kawasan, hijau, pt.40084, bersaiz, 0.34, ekar, pt.40082, bersaiz, 0.74, ekar, pt.40081, bersaiz, 0.03, ekar, seksyen, u16, 40160, shah, alam, selangor, darul, ehsan, oleh, sime, darby, property, sdn, bhd, di, majlis, bandaraya, shah, alam",elmond,"Jan 7 2018, 03:44 PM",0.0
2415,"agree, partly, old, generation, expose, thing, look, hse, .., apply, uncle, aunty, la, think, concern, sime, darby, promise, .., elmina, surpass, ara, subang, township, deliver, far, coz, way, market, conceptualize, far, .., pattern, .., hopefully, wrong, early, tell",corboylee,"Jan 7 2018, 04:13 PM",0.4703
2416,"h1, 2, story, semi, dee, link, .., posobble, near, propose, commercial",brother love,"Jan 7 2018, 11:57 PM",0.0
2417,"ehh, sure, denai, alam, commercial, mention",elmond,"Jan 8 2018, 07:17 PM",0.3182
2418,"come, soon",brother love,"Jan 8 2018, 08:23 PM",0.0
2419,"ev1, look, ready, porch, bit, small, aerial, view, update, december, http://aeropod.myprism.biz, aero360, sdp, ev, ev1/",fadzlie,"Jan 9 2018, 11:45 AM",0.3612
2420,"land, size, phase, like, minimize, car, porch, length, ...., shud, big, bu, stay, ....",aaron1717,"Jan 9 2018, 12:04 PM",0.3612
2421,"nowadays, d, flat, car, porch, roof, short, cover, sedan, car",BRE,"Jan 9 2018, 05:38 PM",0.0
2422,"20x60bigger, build, uplarg, 20x70, hillpark, check",Kritikal,"Jan 9 2018, 10:31 PM",0.0
2423,"authority, requirement.must, leave, 5, ft, gate.unless, afford, large, porch, area",Kritikal,"Jan 9 2018, 10:42 PM",0.0258
2424,"bad, ...., bu, important, thing, fully, utilize, land, size, ..., developer, nice, backlane, garden, ..., think, extra, land, house, time, useless, ..., 20, ft, width, car, ..., sure, length, ..., maybe, car, rear, end, stick, close, gate, ..., haha",aaron1717,"Jan 9 2018, 10:57 PM",0.3818
2425,"new, landed, project, mcam, ini, wor, ..., far, fully, cover, car, porch, recent, new, landed, project, ..., haha",aaron1717,"Jan 10 2018, 12:09 AM",0.4588
2426,"s, cancel, hillpark, 20x70, choose, ev, 20x60less, headache, come, reno",Kritikal,"Jan 10 2018, 08:51 AM",-0.25
2427,"ev, 20x60, time, u, buy, ..., yea, rmb, visit, 20x70, hillpark, ..., extra, 200, sq, ft, land, ..., cincai, need, 20, 30k, extend, ...., kenot, tahan, ....",aaron1717,"Jan 10 2018, 09:30 AM",0.1779
2428,"didn, knw, requirement, nowadays, d, car, porch, n, driveway, pendek, wonder, d, roof, car, porch, cover, half, 3/4, d, car, oni, hot, sun, half, car, kena, tan, 😆, 😁",BRE,"Jan 10 2018, 09:31 AM",0.0
2429,"land, size, 20, x, 60, bu, 1709sqft, decent, bu, guess, reno, outside, guess, spend, interior, balcony, master, bedroom, small, unlike, ev2, luckily, unit, face, field, maybe, park, car, outside",fadzlie,"Jan 10 2018, 09:38 AM",0.5106
2430,"car, oni, mah, .., u, drive, porsche, stay, 20x70, double, storey, rite, ..., let, tan, lo",tky1993,"Jan 10 2018, 10:26 AM",0.0
2431,"yeah, ..., decent, bu, ...., 20x70, bu, 1500, sq, ft, .=, ..., balcony, think, serve, purpose, dsl, ..., minimal, footprint, fine, ..., haha",aaron1717,"Jan 10 2018, 11:17 AM",0.7184
2432,"frenminus, carporch, 200sq, internal, staircase, tiny, balcony, ......, think, true, bu, 1400, 1300sq",BEANCOUNTER,"Jan 10 2018, 06:29 PM",0.4215
2433,"idea, accurate, number, quote, https://www.simedarbyproperty.com/city-of-e...a-valley-1.html, bu, intermediate, unit",fadzlie,"Jan 11 2018, 11:01 PM",0.0772
2434,"brand, new, jap, car, sakit, hati, lo, d, car, kena, tan, half, 😆, 😅",BRE,"Jan 12 2018, 12:22 AM",0.0
2435,"park, car, home?while, opis, guarantee, cover, cp, lot",BEANCOUNTER,"Jan 12 2018, 11:13 AM",0.25
2436,"hillpak, nono",brother love,"Jan 12 2018, 11:32 AM",0.0
2437,"4, time, week, lrt, 2, work, didn, d, car, kena, tan, long, hrs, lo, car, porch, short, 10, hrs, day, x, 4, days=, 40hrs, week, 😨, yes, ada, basement, cp",BRE,"Jan 12 2018, 11:46 AM",0.4019
2438,"http://www.star2.com/living/2017/11/26/elm...k-life-balance/work-life, balance, ..., fantastic, statement, head, elmina, township, project, ...",aaron1717,"Jan 12 2018, 01:46 PM",0.5574
2439,"reason, nono, house, look, ok, cheap, price, ignore, leasehold, title, good, look, low, cost, new, landed",easywin3,"Jan 12 2018, 05:58 PM",0.128
2440,"sale, tag, work, life, balance, need, stay, elmina, manage, ye, time",BEANCOUNTER,"Jan 13 2018, 12:16 PM",0.0
2441,"buy, car, cover, ....",BEANCOUNTER,"Jan 13 2018, 01:01 PM",0.0
2442,"odd, ma, fan, n, risky, lo, u, d, 1, d, taman, n, burglars, b, curious, 2, steal, thnke, super, expensive, porsche, 😊",BRE,"Jan 13 2018, 02:36 PM",0.296
2443,"extend, gate, self",swn525,"Jan 14 2018, 02:05 AM",0.1779
2444,"yea, ..., u, sell, work, life, balance, sell, yolo, ...., way, ..., appeal, young, gen, ...., hahah",aaron1717,"Jan 14 2018, 03:25 PM",0.2732
2445,"elmina, young, gen, lah, .......",BEANCOUNTER,"Jan 14 2018, 05:23 PM",0.0
2446,"work, life, balance, ngam, ..., old, gen, ..., work, hard, enjoy, later, life, retire, early, ..., lol, ...",aaron1717,"Jan 15 2018, 12:58 PM",0.6808
2447,"sorry, extend, gate'?meaning, replace, long, gate?yes, replace, gate, long, gate, non, stratified, title, home",BEANCOUNTER,"Jan 15 2018, 03:32 PM",0.1926
2448,"sorry, mean, extend, car, porch, gate, cover, car",swn525,"Jan 16 2018, 02:43 PM",0.1027
2449,"awne, usually, allow, stratified, property, need, confirm, respective, jmb.for, non, dmc, property, ok, need, approval, local, council, neigbour, permanent, rebuild, car, porch.but, link, house, extend, porch, dark, live, dining, room, become.macam, relative, qua, carporch, extend, kau, kau, day, time, need, turn, light, living, room, .....",BEANCOUNTER,"Jan 16 2018, 02:45 PM",0.886
2450,"sime, strata, .., build, garage, home, .., park, car, sideways, .., lol",corboylee,"Jan 16 2018, 03:31 PM",0.4215
2451,"sime.its, elmina.when, sime, gng, macam, glades, problem, fully, sell",BEANCOUNTER,"Jan 16 2018, 04:59 PM",-0.4019
2452,"glade, problem, nt, fully, sell, 2, wth, price, landscape, n, infra, d, problem, d, high, maintenance, fee, n, pricing, superlink, 2, near, smd, bungalow, fully, sell",BRE,"Jan 16 2018, 05:35 PM",-0.8428
2453,"daytime, open, light, living, room, haha",swn525,"Jan 17 2018, 05:13 PM",0.4588
2454,"true, .., switch, light, daytime, .., open, door, window, curtain, etc",lotep,"Jan 17 2018, 09:17 PM",0.4215
2455,"elmina, strata, title",corboylee,"Jan 17 2018, 09:26 PM",0.0
2456,"sure, long, fulfill, minimum, require, setback, authority",8sg9ft,"Jan 17 2018, 09:51 PM",0.6705
2457,"know, require, authority",swn525,"Jan 18 2018, 12:46 PM",0.0772
2458,"majlis, ask, ask, sd, ppl, charge, vp, matter, elmina",8sg9ft,"Jan 18 2018, 04:16 PM",0.0258
2459,"5, foot, sure, car, porch, roof, awne, guideline, check, google",elmond,"Jan 18 2018, 04:40 PM",0.3182
2460,"hi, guy, plan, purchase, property, elmina, choose, ferrea, elmina, green, ferrea, close, town, expensive, elmina, green, cheap, town, appreciate, guy, input, choice, wonder, elmina, green, cheap, compare, ferrea",tdw,"Jan 18 2018, 04:50 PM",0.4019
2461,"depend, work, gua, near, puncak, alam, elmina, green, think, ferrea, dash, easy, reach, pj, famansaraelmina, valley, consider, phase, complete",Kelvin123@,"Jan 18 2018, 09:33 PM",0.4588
2462,"plan, travel, train, think, sg, buloh, mrt.also, look, new, project, 2020, regard, 2, property, major, difference, need, consider",tdw,"Jan 19 2018, 09:37 AM",0.0
2463,"select, ferrea, instead, elmina, green, egreen, definitely, low, price, prefer, exterior, ferrea, ’, slightly, near, elmina, guthrie, exit, dash, case, drive, sg, buloh, mrt, station, rsk, build, near, egreen, wanna, consider",Jaycee C,"Jan 19 2018, 09:46 AM",0.1531
2464,"hi, guy, dream, home, purchase, elmina, valley, phase, 1, sale, corner, unit, nearer, central, park, kindly, message, +60172111242, interested, thank",calcium206,"Jan 19 2018, 10:15 AM",0.8555
2465,"y, sell, yr, dream, hse, bro",BRE,"Jan 19 2018, 10:21 AM",0.25
2466,"size, location, matter, ..., obvious, case, ..., house, developer, near, elmina, green, sell, cheap, pricing, ..., hard, sell, ferrea, level, pricing, ...., priority, ..., budget, location, ..., ppl, ..., close, dash, exit, mrt, subang, ...., willing, pay, stay, close, amenity, ....",aaron1717,"Jan 19 2018, 10:36 AM",-0.1779
2467,"kv1, owner, bear, perimeter, cost?mbsa, osc, km, sek.u16/0022/2017, permohonan, skim, komuniti, berpengawal, di, kejiranan, penduduk, atas, lot, perimeter, di, kejiranan, fasa, 1, elmina, valley, seksyen, u16, 40160, shah, alam, selangor, darul, ehsan, untuk, tetuan, persatuan, penduduk, ev1, shah, alam, oleh, persatuan, penduduk, ev1, shah, alam, di, majlis, bandaraya, shah, alam",elmond,"Jan 19 2018, 10:40 AM",0.0
2468,"base, resident, engagement, session, time, sdp, bear, cost, sdp, urge, residence, set, persatuan, penduduk",Farhan Matic,"Jan 19 2018, 12:04 PM",0.4588
2469,"hey, guy, guess, ground, image, elmina, green, got, google, mapshttps://www.google.com.my/maps/place/elmina...1.4990375?hl=en",timottt2000,"Jan 19 2018, 01:07 PM",0.0
2470,"sure, look, bit, far",fadzlie,"Jan 19 2018, 01:28 PM",0.3182
2471,"job, relocation, bro",calcium206,"Jan 19 2018, 01:41 PM",0.0
2472,"update, 12/12/17",silentkiller114,"Jan 19 2018, 01:48 PM",0.0
2473,nice,swn525,"Jan 19 2018, 01:57 PM",0.4215
2474,"woh, nice",timottt2000,"Jan 19 2018, 02:24 PM",0.4215
2475,"hello, guy, wonder, think, elmina, liana?i, worth, family, law, shah, alam)help",zaidzainal,"Jan 19 2018, 04:33 PM",0.2263
2476,"affordable, like, stay, buy, lah",easywin3,"Jan 20 2018, 11:15 AM",0.3612
2477,"liana, good, buy, d, real, superlink, huge, 30x100, rare, 2, big, dsl",BRE,"Jan 20 2018, 12:03 PM",0.6369
2478,"worth, stay, ..",Farhan Matic,"Jan 20 2018, 12:29 PM",0.2263
2479,"pretty, happy, sd, deliver, far, 90, km, track, neighbourhood, herb, garden, free, community, centre, reserved, forest, heavy, traffic, area, flood, haha, probably, future, dash, highway, connect, kl, short, drive, .., ...",angeling79,"Jan 20 2018, 01:01 PM",0.9217
2480,"voted, ferrea, nearer, reserved, forest",angeling79,"Jan 20 2018, 01:11 PM",0.0
2481,long,easywin3,"Jan 20 2018, 01:19 PM",0.0
2482,"jogging, cycling, track, probably, city, elmina",8sg9ft,"Jan 20 2018, 01:38 PM",0.0
2483,"9, km, 90km",herman7,"Jan 20 2018, 01:52 PM",0.0
2484,"90, km, search, brochurehttps://www.simedarbyproperty.com/architect...jessen-sue.html",elmond,"Jan 20 2018, 01:53 PM",0.0
